rank,data,discretized_data,our u,our weights,std_our weights
6207,84306528.0,1043461897056.0,-18.5,3723919.639832077,0.0014997196201782343
6208,84337218.0,1043841747186.0,-19.5,1121804.2903740162,0.0004517798628839094
6209,84349089.0,1043988674553.0,-20.5,804849.4891694589,0.0003241338930322074
6210,84360025.0,1044124029425.0,-21.5,664474.6033451611,0.00026760126321947813
6211,84371618.0,1044267515986.0,-22.5,56646.17012483826,2.2812890975274883e-05
6212,84372887.0,1044283222399.0,-23.5,243073.00465353084,9.78918423253123e-05
6213,84379879.0,1044369762383.0,-24.5,16813.31267081449,6.771159780920737e-06
6214,84380500.0,1044377448500.0,-25.5,441007.46177754266,0.00017760521360300017
6215,84401415.0,1044636313455.0,-26.5,346462.1023079351,0.00013952933004291124
6216,84422513.0,1044897443401.0,-27.5,361254.41030293546,0.0001454865784997608
6217,84450760.0,1045247056520.0,-28.5,193675.7091674435,7.799826233722011e-05
6218,84470205.0,1045487727285.0,-29.5,59984.852749004516,2.415746559591199e-05
6219,84477938.0,1045583438626.0,-30.5,314593.1377248258,0.00012669486633729555
6220,84530013.0,1046227970901.0,-31.5,34209.00878708262,1.3776860573487261e-05
6221,84537284.0,1046317964068.0,-32.5,49260.773767895786,1.983859912943931e-05
6222,84550728.0,1046484360456.0,-33.5,10110.44468186202,4.071739920466946e-06
6223,84554271.0,1046528212167.0,-34.5,85447.47584193523,3.441192840042985e-05
6224,84592719.0,1047004083063.0,-35.5,9386.235976643133,3.780082175572747e-06
6225,84598142.0,1047071203534.0,-36.5,7486.591192331663,3.0150456468764323e-06
6226,84603696.0,1047139945392.0,-37.5,2603.4923381609624,1.0484943065795502e-06
6227,84606176.0,1047170640352.0,-38.5,10064.42703241241,4.053207412134629e-06
6228,84618486.0,1047323001222.0,-39.5,817.5652162263212,3.292548481538028e-07
6229,84619770.0,1047338893290.0,-40.5,15002.601174178139,6.041939008017517e-06
6230,84650024.0,1047713347048.0,-41.5,10749.051924440218,4.328923722458342e-06
6231,84677857.0,1048057836089.0,-42.5,2161.94474051443,8.706715661664596e-07
6232,84685045.0,1048146801965.0,-43.5,2384.339066593923,9.602355649891547e-07
6233,84695224.0,1048272787448.0,-44.5,3195.574962200705,1.2869414305564404e-06
6234,84712741.0,1048489595357.0,-45.5,226.75065293993,9.13184053342174e-08
6235,84714337.0,1048509349049.0,-46.5,2636.511258717648,1.0617918875655354e-06
6236,84738165.0,1048804268205.0,-47.5,2367.674114278282,9.535241537949464e-07
6237,84765641.0,1049144338657.0,-48.5,334.2807282231113,1.3462357280789077e-07
6238,84770622.0,1049205988494.0,-49.5,523.1326986337158,2.1067918966509946e-07
6239,84780631.0,1049329869887.0,-50.5,197.90761787323413,7.970256241098955e-08
6240,84785493.0,1049390046861.0,-51.5,136.75842080283473,5.507618497155621e-08
6241,84789807.0,1049443441239.0,-52.5,33.77430440685849,1.3601793775314104e-08
6242,84791175.0,1049460372975.0,-53.5,233.8469417409655,9.417626602259785e-08
6243,84803337.0,1049610902049.0,-54.5,8.775072049759599,3.5339505129857036e-09
6244,84803923.0,1049618154971.0,-55.5,11.86042925697339,4.776504377312781e-09
6245,84804940.0,1049630742380.0,-56.5,317.8605654046283,1.2801074473233367e-07
6246,84839937.0,1050063900249.0,-57.5,112.13564184071039,4.5159949315494927e-08
6247,84855790.0,1050260112830.0,-58.5,109.90096178839393,4.425998534112972e-08
6248,84875740.0,1050507033980.0,-59.5,89.40500818806312,3.60057299539042e-08
6249,84896579.0,1050764958283.0,-60.5,9.342186204860287,3.762342182931529e-09
6250,84899375.0,1050799564375.0,-61.5,55.915694961950685,2.2518709564344977e-08
6251,84920863.0,1051065521351.0,-62.5,80.21007609631194,3.2302690845136654e-08
6252,84960442.0,1051555390634.0,-63.5,1.1379567478554744,4.5828487903407806e-10
6253,84961163.0,1051564314451.0,-64.5,7.435333532174239,2.9944028494862116e-09
6254,84967212.0,1051639182924.0,-65.5,3.706624554658444,1.4927544380378591e-09
6255,84971084.0,1051687106668.0,-66.5,2.487859418075056,1.0019259120480411e-09
6256,84974421.0,1051728408717.0,-67.5,9.202912130071775,3.706252878450211e-09
6257,84990271.0,1051924584167.0,-68.5,8.058956798801155,3.2455522133329038e-09
6258,85008093.0,1052145167061.0,-69.5,1.7552007731104526,7.068651559045055e-10
6259,85013077.0,1052206854029.0,-70.5,1.4174170494521465,5.708308354189894e-10
6260,85018245.0,1052270818365.0,-71.5,5.114014480221205,2.059547088993892e-09
6261,85042187.0,1052567148499.0,-72.5,1.9521401797816023,7.861777943975053e-10
6262,85053922.0,1052712392594.0,-73.5,0.914528970983683,3.683046826078898e-10
6263,85060981.0,1052799761837.0,-74.5,0.6687490302185065,2.693226864688967e-10
6264,85067609.0,1052881796593.0,-75.5,0.31855966749304954,1.2829229138744898e-10
6265,85071663.0,1052931972951.0,-76.5,0.28022318702636306,1.1285319025607711e-10
6266,85076242.0,1052988647234.0,-77.5,2.8295641074027125,1.1395393077320314e-09
6267,85135611.0,1053723457347.0,-78.5,0.3477969542711562,1.4006690976344633e-10
6268,85144981.0,1053839429837.0,-79.5,0.8249949964413612,3.32247014537557e-10
6269,85173520.0,1054192657040.0,-80.5,0.2978958374921608,1.199704277927346e-10
6270,85186752.0,1054356429504.0,-81.5,0.24972774550136476,1.0057188013008838e-10
6271,85200995.0,1054532715115.0,-82.5,0.017396469888290817,7.006012410752791e-12
6272,85202269.0,1054548483413.0,-83.5,0.12680607162315577,5.106811423555549e-11
6273,85214193.0,1054696066761.0,-84.5,0.019744707834780318,7.951709112563508e-12
6274,85216577.0,1054725573529.0,-85.5,0.22097621082901944,8.899288680350428e-11
6275,85250836.0,1055149597172.0,-86.5,0.006028072484326765,2.427662100949381e-12
6276,85252036.0,1055164449572.0,-87.5,0.006122628957446356,2.4657424602663455e-12
6277,85253601.0,1055183819577.0,-88.5,0.020398609314068457,8.215052302803837e-12
6278,85260296.0,1055266683592.0,-89.5,0.0486488510092278,1.9592161865489826e-11
6279,85280798.0,1055520436846.0,-90.5,0.08019779837380649,3.229774628587829e-11
6280,85324195.0,1056057561515.0,-91.5,0.009533435687844588,3.839363340668819e-12
6281,85330819.0,1056139546763.0,-92.5,0.0356414448972776,1.4353739976612105e-11
6282,85362617.0,1056533110609.0,-93.5,0.02419688357891291,9.744716470869008e-12
6283,85390336.0,1056876188672.0,-94.5,0.0007002376866235918,2.8200399014651493e-13
6284,85391366.0,1056888936982.0,-95.5,0.0007746026200453755,3.119526894989334e-13
6285,85392829.0,1056907044533.0,-96.5,0.004691252113853255,1.8892896514452167e-12
6286,85404206.0,1057047857662.0,-97.5,0.010624424305533937,4.278732927981833e-12
6287,85437290.0,1057457338330.0,-98.5,0.0018802521565011551,7.572266113976547e-13
6288,85444808.0,1057550388616.0,-99.5,0.003540481755941029,1.4258443972510856e-12
6289,85462985.0,1057775365345.0,-100.5,0.0021632988180818897,8.712168885395422e-13
6290,85477246.0,1057951873742.0,-101.5,0.00024561076736195713,9.891386559468531e-14
6291,85479325.0,1057977605525.0,-102.5,0.006259857512986037,2.521007980765294e-12
6292,85547362.0,1058819699474.0,-103.5,2.2213007617016808e-05,8.945757848821591e-15
6293,85547672.0,1058823536344.0,-104.5,0.00136180608725765,5.484348496925527e-13
6294,85572075.0,1059125572275.0,-105.5,0.0005338733454723559,2.150047284401629e-13
6295,85584359.0,1059277611343.0,-106.5,2.1019211028875296e-05,8.464984808880698e-15
6296,85584980.0,1059285297460.0,-107.5,0.0003355672690055089,1.351416963551562e-13
6297,85597710.0,1059442856670.0,-108.5,0.00036589660208652066,1.4735611027590482e-13
6298,85615533.0,1059663451941.0,-109.5,0.0005760926278483222,2.3200753522788857e-13
6299,85651565.0,1060109420005.0,-110.5,8.560576859786621e-05,3.4475677024127996e-14
6300,85658440.0,1060194511880.0,-111.5,3.345613769994102e-05,1.347365973940533e-14
6301,85661890.0,1060237212530.0,-112.5,0.00015436282964180028,6.21659398242217e-14
6302,85682329.0,1060490186033.0,-113.5,0.0003190753088645011,1.284999536241605e-13
6303,85736577.0,1061161613529.0,-114.5,6.624211229758611e-05,2.6677427308613874e-14
6304,85751038.0,1061340597326.0,-115.5,5.918815320877224e-05,2.3836613900001814e-14
6305,85767629.0,1061545944133.0,-116.5,6.665286985837715e-06,2.684285009767348e-15
6306,85770028.0,1061575636556.0,-117.5,0.00012150975645478858,4.8935149902037795e-14
6307,85826184.0,1062270679368.0,-118.5,1.7127975021518812e-05,6.897882521131093e-15
6308,85836348.0,1062396479196.0,-119.5,2.251823813487985e-05,9.068682143809065e-15
6309,85853506.0,1062608843762.0,-120.5,1.296024994341531e-05,5.219430869198416e-15
6310,85866186.0,1062765784122.0,-121.5,8.764110045750003e-07,3.529535827901252e-16
6311,85867287.0,1062779411199.0,-122.5,1.2772542168784147e-05,5.143836049841079e-15
6312,85887890.0,1063034414530.0,-123.5,1.562265826060849e-05,6.291652178034281e-15
6313,85920248.0,1063434909496.0,-124.5,2.0823445621209707e-06,8.386144970424487e-16
6314,85925786.0,1063503453322.0,-125.5,1.703140275138059e-06,6.858990347749506e-16
6315,85931602.0,1063575437954.0,-126.5,3.203126897095885e-06,1.2899827918176947e-15
6316,85945647.0,1063749272919.0,-127.5,6.536219058388113e-08,2.6323059871639933e-17
6317,85946015.0,1063753827655.0,-128.5,2.343249676785908e-06,9.43687795424769e-16
6318,85962955.0,1063963494035.0,-129.5,1.1669176014498092e-06,4.699481705530357e-16
6319,85973787.0,1064097561699.0,-130.5,6.054167653571663e-07,2.438171306596528e-16
6320,85981003.0,1064186874131.0,-131.5,1.7302891308296952e-06,6.968325874517131e-16
6321,86007484.0,1064514629468.0,-132.5,1.6100788780692792e-07,6.484207815998795e-17
6322,86010648.0,1064553790296.0,-133.5,8.722427490282954e-07,3.5127491750464337e-16
6323,86032657.0,1064826195689.0,-134.5,5.828199778795747e-07,2.3471681464567186e-16
6324,86051540.0,1065059910580.0,-135.5,1.8710812369767103e-07,7.53533242776385e-17
6325,86059324.0,1065156253148.0,-136.5,1.0241956118407413e-07,4.124703007950177e-17
6326,86064795.0,1065223967715.0,-137.5,1.39992341365011e-07,5.637856917590824e-17
6327,86074397.0,1065342811669.0,-138.5,1.6868281725626577e-07,6.793297253792752e-17
6328,86089253.0,1065526684381.0,-139.5,3.9275796487579406e-07,1.581738820583312e-16
6329,86133668.0,1066076408836.0,-140.5,2.2109598741849112e-07,8.904112396183265e-17
6330,86165772.0,1066473760044.0,-141.5,1.5350330236846024e-08,6.1819785760605945e-18
6331,86168634.0,1066509183018.0,-142.5,7.252274352349173e-08,2.92068014056928e-17
6332,86185996.0,1066724072492.0,-143.5,1.0703109063253053e-07,4.3104213333110233e-17
6333,86218897.0,1067131288169.0,-144.5,6.845363321424848e-08,2.756806449467911e-17
6334,86245916.0,1067465702332.0,-145.5,8.39996864961258e-08,3.382886584865757e-17
6335,86288488.0,1067992615976.0,-146.5,2.3040797007054017e-08,9.27913023858405e-18
6336,86303482.0,1068178196714.0,-147.5,7.425764252041986e-08,2.9905490506523656e-17
6337,86365531.0,1068946177187.0,-148.5,1.2495808462663314e-08,5.032388164608849e-18
6338,86378938.0,1069112115626.0,-149.5,1.7312010753159142e-09,6.971998512948603e-19
6339,86381323.0,1069141634771.0,-150.5,2.0192254021106656e-08,8.131947641180045e-18
6340,86417042.0,1069583728834.0,-151.5,2.3629339164815325e-08,9.516151524396884e-18
6341,86470713.0,1070248014801.0,-152.5,6.249960725885263e-09,2.5170222863284434e-18
6342,86488941.0,1070473622757.0,-153.5,1.4387728532328841e-09,5.794313749129332e-19
6343,86494329.0,1070540310033.0,-154.5,3.182286123547171e-09,1.2815896684386664e-18
6344,86509631.0,1070729702887.0,-155.5,2.836792359884406e-09,1.1424503136384012e-18
6345,86527146.0,1070946486042.0,-156.5,1.1821594721667187e-09,4.760864696500055e-19
6346,86536518.0,1071062483286.0,-157.5,3.3950322166447003e-10,1.367268072054545e-19
6347,86539974.0,1071105258198.0,-158.5,4.961426088384803e-10,1.9980957615804958e-19
6348,86546459.0,1071185523043.0,-159.5,2.539549894312128e-09,1.0227430157685148e-18
6349,86589081.0,1071713055537.0,-160.5,9.120577809064978e-10,3.6730946987442937e-19
6350,86608736.0,1071956325472.0,-161.5,1.1213197379831156e-09,4.515847209909789e-19
6351,86639764.0,1072340359028.0,-162.5,8.928455015255727e-10,3.595721835947452e-19
6352,86671487.0,1072732994599.0,-163.5,1.1961410551546794e-10,4.817172179894461e-20
6353,86676944.0,1072800535888.0,-164.5,5.536072530193539e-11,2.2295208799498687e-20
6354,86680187.0,1072840674499.0,-165.5,4.4743586943198594e-10,1.8019410112429676e-19
6355,86713842.0,1073257222434.0,-166.5,3.4032517233637355e-10,1.3705782819105447e-19
6356,86746711.0,1073664042047.0,-167.5,5.929394412320738e-10,2.3879218662016e-19
6357,86820243.0,1074574147611.0,-168.5,6.933131127462713e-11,2.792152835390707e-20
6358,86831283.0,1074710789691.0,-169.5,3.6499635139719553e-10,1.469935558299338e-19
6359,86905911.0,1075634460447.0,-170.5,1.530730327428741e-10,6.164650495385701e-20
6360,86946098.0,1076131854946.0,-171.5,1.0821670566476303e-11,4.35816914469767e-21
6361,86949746.0,1076177006242.0,-172.5,4.371986358993369e-11,1.7607130002487436e-20
6362,86968670.0,1076411228590.0,-173.5,7.32295975895342e-13,2.9491469984495546e-22
6363,86969077.0,1076416266029.0,-174.5,2.66043158043409e-11,1.0714252253570944e-20
6364,86988063.0,1076651255751.0,-175.5,6.160400446938033e-12,2.4809540247878016e-21
6365,86993708.0,1076721123916.0,-176.5,3.881609998464123e-11,1.5632256427636427e-20
6366,87039379.0,1077286393883.0,-177.5,9.616864130152406e-12,3.872962151575379e-21
6367,87053908.0,1077466219316.0,-178.5,1.8643378380306702e-11,7.508175000417965e-21
6368,87090074.0,1077913845898.0,-179.5,3.471490447201278e-11,1.398059796790845e-20
6369,87176544.0,1078984085088.0,-180.5,1.751227093816138e-12,7.052648515536178e-22
6370,87182145.0,1079053408665.0,-181.5,1.508253964686161e-12,6.074132317080409e-22
6371,87188339.0,1079130071803.0,-182.5,2.930315306135808e-12,1.1801144447141263e-21
6372,87203791.0,1079321321207.0,-183.5,4.395156735365657e-12,1.7700443154792735e-21
6373,87233550.0,1079689648350.0,-184.5,2.4429606862440813e-12,9.838440210405674e-22
6374,87254789.0,1079952523453.0,-185.5,2.891716895763908e-12,1.1645698575744746e-21
6375,87287070.0,1080352065390.0,-186.5,9.467057608240903e-14,3.8126311557777705e-23
6376,87288427.0,1080368860979.0,-187.5,3.077406001536049e-13,1.2393517063021204e-22
6377,87294091.0,1080438964307.0,-188.5,5.058260395572572e-13,2.037093464120181e-22
6378,87306045.0,1080586918965.0,-189.5,3.315549069524012e-13,1.3352581344781838e-22
6379,87316106.0,1080711443962.0,-190.5,1.7074901763397088e-13,6.876508535059921e-23
6380,87322759.0,1080793788143.0,-191.5,3.689765505984515e-13,1.485964859174935e-22
6381,87341219.0,1081022267563.0,-192.5,2.063351326003114e-13,8.309654252010617e-23
6382,87354474.0,1081186324698.0,-193.5,3.531508968429597e-14,1.4222308215620058e-23
6383,87357387.0,1081222378899.0,-194.5,9.81927781681471e-14,3.95447942548029e-23
6384,87367787.0,1081351099699.0,-195.5,1.2083408093212948e-13,4.8663037736305956e-23
6385,87384220.0,1081554490940.0,-196.5,7.946268922251433e-14,3.2001698646887047e-23
6386,87398096.0,1081726234192.0,-197.5,8.684767787614448e-14,3.497582629995912e-23
6387,87417569.0,1081967251513.0,-198.5,1.8259534578678476e-14,7.353591084527769e-24
6388,87422826.0,1082032317402.0,-199.5,3.850393074326858e-14,1.550653772761533e-23
6389,87437060.0,1082208491620.0,-200.5,5.818940057265673e-14,2.3434390149503618e-23
6390,87464681.0,1082550356737.0,-201.5,3.854511482412765e-14,1.552312363173708e-23
6391,87488174.0,1082841129598.0,-202.5,2.4396718612571798e-14,9.82519525391566e-24
6392,87507267.0,1083077443659.0,-203.5,7.337058260533763e-14,2.954824832957312e-23
6393,87580996.0,1083989987492.0,-204.5,5.089444779031505e-14,2.0496522291419292e-23
6394,87646665.0,1084802772705.0,-205.5,8.920944083536872e-15,3.592696987735343e-24
6395,87661445.0,1084985704765.0,-206.5,1.7399180090739987e-14,7.007103880005833e-24
6396,87698459.0,1085443827043.0,-207.5,1.0681805409540654e-14,4.301841796010533e-24
6397,87727637.0,1085804963149.0,-208.5,1.224841222903086e-15,4.932755245152638e-25
6398,87731933.0,1085858134741.0,-209.5,2.325482120559285e-15,9.365323368615204e-25
6399,87742406.0,1085987759062.0,-210.5,1.7201265481128795e-15,6.927398501839508e-25
6400,87752353.0,1086110873081.0,-211.5,8.707970060690403e-15,3.5069267908614e-24
6401,87817011.0,1086911145147.0,-212.5,1.269235763414604e-15,5.1115436452077035e-25
6402,87829112.0,1087060919224.0,-213.5,1.7000482072413463e-15,6.846537783408369e-25
6403,87849924.0,1087318509348.0,-214.5,2.278127989422064e-16,9.174615924761269e-26
6404,87853505.0,1087362831385.0,-215.5,1.2450172959140032e-15,5.014009556413731e-25
6405,87878634.0,1087673853018.0,-216.5,2.2449169282432544e-16,9.040866314474173e-26
6406,87884452.0,1087745862404.0,-217.5,5.690078355494825e-16,2.2915430448096064e-25
6407,87903387.0,1087980220899.0,-218.5,1.230551796385864e-16,4.9557532148268125e-26
6408,87908645.0,1088045299165.0,-219.5,4.62773410040103e-17,1.8637092898310382e-26
6409,87911184.0,1088076724368.0,-220.5,6.730365835993909e-16,2.710493961054569e-25
6410,87958598.0,1088663567446.0,-221.5,2.0602084178171946e-16,8.296996940557315e-26
6411,87977234.0,1088894225218.0,-222.5,9.607493795167615e-17,3.8691884731441856e-26
6412,87988393.0,1089032340161.0,-223.5,1.579475014480755e-16,6.36095807079474e-26
6413,88011949.0,1089323892773.0,-224.5,1.2573552637271712e-16,5.063697772573438e-26
6414,88036027.0,1089621906179.0,-225.5,2.1383783827800083e-17,8.611807789076761e-27
6415,88041285.0,1089686984445.0,-226.5,4.972357464003411e-17,2.0024981118126033e-26
6416,88056984.0,1089881290968.0,-227.5,3.776521168547158e-18,1.5209036285068707e-27
6417,88058515.0,1089900240155.0,-228.5,2.1221288062072514e-16,8.546366503649746e-26
6418,88168981.0,1091267477837.0,-229.5,5.372155974627529e-17,2.16350740537729e-26
6419,88204888.0,1091711898776.0,-230.5,1.8899343615090955e-18,7.611258880258826e-28
6420,88206510.0,1091731974270.0,-231.5,5.0398812842627474e-17,2.0296917163654882e-26
6421,88262049.0,1092419380473.0,-232.5,2.4485798225523328e-17,9.86106993871614e-27
6422,88296696.0,1092848206392.0,-233.5,1.120055191602672e-17,4.51075455163357e-27
6423,88317046.0,1093100078342.0,-234.5,6.0328001149431915e-18,2.4295660411731635e-27
6424,88331120.0,1093274272240.0,-235.5,4.174233449495684e-18,1.6810727429379327e-27
6425,88343624.0,1093429034248.0,-236.5,5.814902925493087e-18,2.3418131566305875e-27
6426,88365990.0,1093705858230.0,-237.5,1.0049247759620642e-17,4.0470943228557e-27
6427,88415621.0,1094320141117.0,-238.5,2.276900350009842e-18,9.1696719004775e-28
6428,88430060.0,1094498852620.0,-239.5,4.937202568127474e-18,1.9883403178241052e-27
6429,88470262.0,1094996432774.0,-240.5,1.4146767094501094e-18,5.697272289869238e-28
6430,88485053.0,1095179500981.0,-241.5,3.872852197589929e-18,1.5596986478037742e-27
6431,88537046.0,1095823018342.0,-242.5,5.294109137513739e-19,2.132075907323352e-28
6432,88546172.0,1095935970844.0,-243.5,3.6595174632791545e-21,1.4737831830098545e-30
6433,88546253.0,1095936973381.0,-244.5,7.866448638521187e-19,3.1680241534015936e-28
6434,88568610.0,1096213685970.0,-245.5,1.8939297955838487e-18,7.627349535945763e-28
